content_id,content_text,emotion_label,split
bilibili_comment:289903603088,因为按国标来说，中央厨房生产的料理包不是预制菜，所以他才这么硬气，但这玩意市场上根本没人认，国家想推广中央厨房料理包这种模式，毕竟工业化才能提升效率，拉动经济，搞出来现在这种情况，预制菜法律上定义和大家认为的定义天差地别,neutral,train
bilibili_comment:287736037153,发展是一个常常伴有阵痛的过程，官媒立场我个人非常认可，从贾的角度，既然官方规范是透明公开的，遵守了官方规范以及评价标准就自然有了面对指责认为自身合规的期待可能性。大众的观点和认知自然需要被重视，但是多数人的认知偏差优先应从我国规范普及率以及规范与百姓认知之间的差异角度考虑，西贝既是个体也是群体，忽视这样在行为外观上符合了国家的规范而未能让大众称心如意的企业的发展以及生存才真的是本末倒置，发展才是硬道理，舆论在一定程度上倒逼企业自我优化是一种不错的模式，但是发展到现在越来越多盼望西贝完蛋的人以及坐等吃瓜看戏的人激增就违背了舆论监督的初心。,neutral,train
bilibili_comment:274495862209,青岛大虾才38啊，馒头21[吃瓜],sarcastic,train
bilibili_comment:275989198944,回复 @墙角丶啃红薯 :我家小孩吃也没喷射啊，给个建议哈，去看一下肠胃，你可能平常不怎么吃水果，蔬菜，我们家小孩水果是不离手的,positive,train
bilibili_comment:276176940736,你个假粉丝，那是麦当劳[doge],positive,train
bilibili_comment:287946403857,UP的露脸有种不真实感[tv_目瞪口呆],neutral,train
bilibili_comment:274478548337,西贝在北京最开始的时候是单店形式。大铁锅炖鱼，现烤羊排，莜面什么的，原来的西贝叫西贝莜面村。也不便宜，但是品质还可以，作为家庭或者朋友聚餐还可以，算是个有点质感的餐厅。现在是快餐了，预制菜半预制中央厨房出品基本100％了。保留下来的只有上餐时间超过免单这个。唉就说自己是半预制快餐怎么了，吉野家真功夫面条不都差不多么,disappointed,train
bilibili_comment:274831894049,西兰花存两年有什么好说的,sarcastic,train
bilibili_comment:289806711888,太割裂了，感觉章北海这里自由派应该是大多数的，但是弹幕评论区还视预制菜为洪水猛兽，保的不行，难以理解。。,neutral,train
bilibili_comment:274552309905,讲道理里边羊排鱼肉算是食材，顶多说食材不新鲜，但并不算预制菜，真正的预制菜是那种调味好直接倒出来加热上桌的,neutral,train
bilibili_comment:276458073632,参考鸿茅药酒,sarcastic,train
bilibili_comment:286552166849,五个人点十五个菜，难道不是因为菜量小吗？,neutral,train
bilibili_comment:276018816016,就他这个保质期的时间，说实话都还不如吃KFC和金拱门呢。,negative,train
bilibili_comment:274843577489,回复 @不吃臭豆fu :它死了就死了呗，他不做，自然会有人来做。不能以牺牲消费者的知情权 和身体健康为代价。难道西贝死了，中国就会亡  。回答我,angry,train
bilibili_comment:276165144864,“我不想做饭所以才去下馆子，没想到饭店的厨师也不想做饭”[笑哭],sarcastic,train
bilibili_comment:275344123249,古人说：“西贝货”“西贝货”，估计就是隐晦的说是假货的意思吧，西+贝=贾（假）,sarcastic,train
bilibili_comment:274737678913,新发现后厨也差不多，热热端给你,negative,train
bilibili_comment:287632375761,回复 @艾特仕达 :这可不是你我能说的算喽，贾老板和老罗从某种意义讲也能代表集体[doge],neutral,train
bilibili_comment:276244551088,"那得看咋定义了，速冻水饺算不算预制菜？腌制食品算不算预制菜？豆制品算不算预制菜？[OK]

冷知识，现在那些吹预制菜的餐厅居然普遍还在亏~[笑哭][吃瓜]",sarcastic,train
bilibili_comment:275932991264,你多少有点吹牛逼了。,negative,train
bilibili_comment:275897494832,回复 @大白菜8989 :我在高校食堂从业过 很清楚,neutral,train
bilibili_comment:276317223504,知道西贝为啥敢喊不是预制菜吗，因为贾国龙是干这个的，它最会卡标准来,sarcastic,train
bilibili_comment:276174082672,回复 @好一颗狐萝卜 :有一定道理，但不多。因为你只要在北上广绝对是不会被异地的。因为还有一个喷天喷地马督工直播说过，异地来不了北上广执法,neutral,train
bilibili_comment:289823438064,回复 @KyonR :你自己做过薯条吗？你敢说这个算简单？,negative,train
bilibili_comment:299462237937,小苏打也是添加剂，和防腐有什么关系吗,neutral,train
bilibili_comment:274758939361,这个阵营天下无敌啊！！[笑哭][笑哭][笑哭],positive,train
bilibili_comment:274822097793,回复 @垃圾佬仓库 :没钱没知识的不也很庞大[喜极而泣],sarcastic,train
bilibili_comment:275194852129,罗不是真还六亿吗，怎么还限高,neutral,train
bilibili_comment:274744283137,西贝的厨师才叫惨，去别的地方应聘都很难啊，毕竟一问就业经验，西贝出来的，那没动过灶啊,sarcastic,train
bilibili_comment:274559003009,[doge_金箍]榜样是老板，觉得他的成本控制和中央厨房这套体系做得好。都打算这么干,positive,train
bilibili_comment:275901744145,回复 @gamker玫壳 :直接把评论区关了，相当的牛逼,negative,train
bilibili_comment:276119816896,回复 @每晚我都要 :因为他冻的年头长,neutral,train
bilibili_comment:275968455520,严格来说确实不是预制 但是全是冻品没跑了 连蔬菜 玉米粒都是 我真的没绷住[喜极而泣],disappointed,train
bilibili_comment:274771763729,回复 @太子rol :我在西贝后厨工作过，工作时讨厌西贝，就事论事 但看到这类言论 我只能说大部分人不了解西贝真实情况  西贝有普通人印象中的预制菜模样 但是极少  炒菜绝对都是现炒的  什么两年保质期西蓝花 后面的话是我回复别人的复制来回复 @单纯老王子 :商用速冻冰箱冰冻的西蓝花的确可以做到保质期两年 且营养价值和口感和超市新鲜买的差距不会多的  就算是只喷它保质期两年。。按照西贝之前的销量和门店冰箱利用率  西蓝花什么的极少能在冰箱待一星期 这件事看到很多人蠢到是非不分直接喷 还能喷西贝只用电磁炉？？这些货商场都没进过吗 西贝能喷的大概只有贵什么的 在西贝工作过 卫生条件是有点苛刻的 用料品质的确也够诚意  鸡蛋是圣迪乐的  大部分的菜都是需要现做或者提前半天准备的 比如大盘鸡 大盘鸡需要加一堆料自己炒制 依然记得炒大盘鸡的烦躁心情 很麻烦炒多久放什么料  炒完分份然后出餐时再用高压锅压制……,neutral,train
bilibili_comment:294753932928,回复 @bili_82827279799 :快了两周大概,neutral,train
bilibili_comment:287663110081,简单来说，东西是我在吃，钱是我在花，我主观上认为他是预制菜，那他就是预制菜，我管他你的定义预制菜是怎么样的。你要觉得我的认知是错误的，那你花钱请我吃饭啊。那我觉得你说得对。,neutral,train
bilibili_comment:274622844065,说实话预制菜这东西已经习惯了，有些东西也是必须预制的，主要是东西是不是正规生产的，是不是保质期内的，价格是不是预制菜的价格[笑哭]一个微波炉热一下的的东西卖你原本东西几倍的价格，吐槽一下站出来硬顶，不知道是想接流量还是真就脾气暴，但后厨啪啪打脸真是够乐子的[笑哭][笑哭],negative,train
bilibili_comment:302026202257,居然推崇辛，老了给卖保健品[笑哭]。,sarcastic,train
bilibili_comment:275948083072,贾老板的背景不清楚。但老罗的背后的朋友圈能量是特别强大的。很多年轻人只知道刷半佛的梗，却没想过能被称为行业冥灯却屡屡东山再起继续创业。这个人的能力已经超过98%的人了。10多亿几年就还上还不影响再次创业。想想身边有过这样的人吗？有几个？,positive,train
bilibili_comment:274724652689,"一岁的汤两岁的菜，两岁的羊排西贝的爱
愿大家早日吃上西贝永垂不朽套餐",sarcastic,train
bilibili_comment:276233673024,没买过巴比馒头？街边早餐店也没买过？难道7.8元很便宜么？,neutral,train
bilibili_comment:274705411425,感觉是你是既没去过山姆，也没买过星巴克，也没吃过西贝，这西贝和这几家的overlap应该不怎么大,neutral,train
bilibili_comment:295077733856,只能说最后一批凭运气发财的被老贾遇到了,sarcastic,train
bilibili_comment:274689696081,两个没存在感的出来演场戏罢了，没这事我都快忘了这俩,sarcastic,train
bilibili_comment:274639443233,就目前这价格，绝对没那么多人去吃了,disappointed,train
bilibili_comment:287631946225,这从来不是 ，是不是因为预制菜的问题？这就是价格的问题，萨莉亚 老乡鸡，不卖的照样火的一批,negative,train
bilibili_comment:274653498273,都进商超了，明火都没有，还能有不预制的店？,neutral,train
bilibili_comment:275992883216,错，西贝事件说明，这个世界想要变得更好，狗咬狗也是少不了的[doge],sarcastic,train
bilibili_comment:275050025953,回复 @妙娃中子 :不愧是京爷 在北京西贝已经算是便宜那一档了,sarcastic,train
bilibili_comment:289936848160,卧槽狗上沙发上桌，下一桌坐这的客人咋办,sarcastic,train
bilibili_comment:275907604624,回复 @吃肥了再减 :中国90%的打工人都在天天吃外卖预制菜,neutral,train
bilibili_comment:275049692993,我能接受的预制是你早上从中央厨房加工好了，中午我吃的时候给我热一下上来，至少东西都是今天买的今天加工的,neutral,train
bilibili_comment:275900411328,没人反对预制菜啊，黄桃罐头摆明了预制一样有人买，宇航员吃的都是预制菜，问题是你拿24个月保质期的半成品加热卖138说自己是现烧的不是搞笑吗贾哥？,sarcastic,train
bilibili_comment:276256486240,西贝柳斯风评遇害[笑哭],sarcastic,train
bilibili_comment:275975510992,回复 @大会员冲给了小号 :只有西贝卖馒头？ 贵不买不就行了？,sarcastic,train
bilibili_comment:274870352241,回复 @幺幺零氙 :两拨人，西贝基本是带孩子去商场上辅导班或者看电影逛街，不想做饭顺便吃点的人,neutral,train
bilibili_comment:274539229953,我做便利店的，我们保质期超过三个月就要求提前15天报废了，超过半年的提前45天报废，视频里9个月保质期的就剩十天出头了还在用啊？这还高端餐饮呢，标准还真是低啊[思考],disappointed,train
bilibili_comment:286721531169,他那个辞职的公关估计是被老贾整崩溃了，不然为啥辞职,negative,train
bilibili_comment:275927118864,回复 @nonameis :他卖这么贵敢承认嘛,negative,train
